,EPOCH,POINTS,REWARD
406,406.0,0.0,-1.5750000000000002
407,407.0,2.0,8.524999999999995
408,408.0,3.0,12.999999999999988
409,409.0,6.0,27.425000000000036
410,410.0,3.0,12.574999999999985
411,411.0,0.0,-1.2
412,412.0,1.0,2.9999999999999916
413,413.0,2.0,8.449999999999998
414,414.0,0.0,-1.25
415,415.0,3.0,12.87499999999999
416,416.0,3.0,13.04999999999999
417,417.0,5.0,21.22500000000008
418,418.0,0.0,-1.2
419,419.0,10.0,43.92500000000016
420,420.0,3.0,12.199999999999982
421,421.0,6.0,27.12500000000002
422,422.0,0.0,-1.05
423,423.0,0.0,-1.3
424,424.0,2.0,7.65
425,425.0,3.0,12.724999999999994
426,426.0,8.0,36.32500000000004
427,427.0,0.0,-1.275
428,428.0,1.0,3.7249999999999988
429,429.0,2.0,8.549999999999995
430,430.0,1.0,3.8499999999999988
431,431.0,1.0,3.425
432,432.0,5.0,21.775000000000013
433,433.0,0.0,-1.125
434,434.0,3.0,13.224999999999996
435,435.0,2.0,7.64999999999999
436,436.0,8.0,35.4250000000001
437,437.0,5.0,22.75000000000002
438,438.0,3.0,13.17499999999999
439,439.0,3.0,13.149999999999991
440,440.0,3.0,12.649999999999984
441,441.0,2.0,8.449999999999996
442,442.0,0.0,-1.125
443,443.0,10.0,45.82500000000008
444,444.0,1.0,3.499999999999999
445,445.0,2.0,7.549999999999985
446,446.0,1.0,3.5749999999999984
447,447.0,2.0,8.424999999999995
448,448.0,1.0,3.2249999999999943
449,449.0,4.0,16.92499999999999
450,450.0,7.0,31.900000000000034
451,451.0,4.0,17.44999999999998
452,452.0,4.0,16.975000000000016
453,453.0,1.0,3.6499999999999995
454,454.0,5.0,21.650000000000055
455,455.0,1.0,3.6999999999999966
456,456.0,5.0,22.25000000000002
457,457.0,0.0,-1.075
458,458.0,2.0,8.224999999999998
459,459.0,1.0,3.674999999999999
460,460.0,1.0,2.9499999999999917
461,461.0,6.0,26.650000000000027
462,462.0,0.0,-1.15
463,463.0,2.0,8.349999999999993
464,464.0,8.0,37.10000000000003
465,465.0,1.0,3.5749999999999957
466,466.0,7.0,30.875000000000085
467,467.0,1.0,3.4749999999999996
468,468.0,1.0,3.75
469,469.0,14.0,64.27500000000019
470,470.0,3.0,13.12499999999999
471,471.0,9.0,40.40000000000012
472,472.0,1.0,3.6499999999999977
473,473.0,2.0,7.974999999999994
474,474.0,11.0,50.400000000000134
475,475.0,8.0,36.525000000000055
476,476.0,6.0,27.40000000000004
477,477.0,3.0,12.799999999999988
478,478.0,5.0,21.450000000000028
479,479.0,4.0,18.450000000000003
480,480.0,0.0,-1.05
481,481.0,1.0,2.8999999999999893
482,482.0,5.0,22.225
483,483.0,2.0,8.449999999999994
484,484.0,4.0,17.399999999999984
485,485.0,5.0,21.900000000000006
486,486.0,3.0,13.074999999999989
487,487.0,3.0,13.149999999999991
488,488.0,1.0,3.45
489,489.0,3.0,13.599999999999996
490,490.0,4.0,18.27499999999999
491,491.0,4.0,17.449999999999985
492,492.0,2.0,8.199999999999994
493,493.0,7.0,32.20000000000004
494,494.0,5.0,22.22500000000001
495,495.0,1.0,3.3999999999999995
496,496.0,2.0,8.249999999999993
497,497.0,5.0,22.47500000000001
498,498.0,11.0,49.900000000000155
499,499.0,2.0,8.199999999999992
500,500.0,0.0,-1.225
501,501.0,2.0,8.324999999999998
502,502.0,0.0,-1.15
503,503.0,15.0,69.37500000000009
504,504.0,5.0,22.650000000000013
505,505.0,0.0,-1.25
506,506.0,1.0,3.774999999999997
507,507.0,4.0,17.874999999999986
508,508.0,0.0,-1.225
509,509.0,0.0,-1.05
510,510.0,4.0,16.999999999999993
511,511.0,3.0,12.974999999999994
512,512.0,7.0,30.850000000000044
513,513.0,12.0,55.375000000000135
514,514.0,0.0,-1.05
515,515.0,8.0,37.60000000000003
516,516.0,4.0,18.04999999999999
517,517.0,7.0,31.050000000000054
518,518.0,1.0,3.799999999999999
519,519.0,0.0,-1.0
520,520.0,11.0,50.17500000000013
521,521.0,2.0,8.149999999999993
522,522.0,17.0,78.7499999999999
523,523.0,0.0,-1.325
524,524.0,6.0,26.100000000000023
525,525.0,1.0,3.3249999999999957
526,526.0,0.0,-1.0
527,527.0,2.0,8.45
528,528.0,1.0,3.549999999999999
529,529.0,2.0,8.349999999999994
530,530.0,2.0,8.12499999999999
531,531.0,2.0,8.249999999999993
532,532.0,1.0,3.649999999999997
533,533.0,3.0,12.949999999999987
534,534.0,6.0,27.67500000000001
535,535.0,0.0,-1.8500000000000005
536,536.0,9.0,41.25000000000009
537,537.0,3.0,12.749999999999986
538,538.0,10.0,44.72500000000013
539,539.0,2.0,8.524999999999995
540,540.0,2.0,7.7999999999999865
541,541.0,6.0,27.200000000000045
542,542.0,1.0,3.3749999999999956
543,543.0,3.0,12.899999999999988
544,544.0,3.0,12.32499999999998
545,545.0,2.0,8.024999999999991
546,546.0,0.0,-1.25
547,547.0,0.0,-1.0
548,548.0,1.0,3.8499999999999996
549,549.0,9.0,41.90000000000006
550,550.0,0.0,-1.3
551,551.0,6.0,26.425000000000047
552,552.0,1.0,3.8999999999999995
553,553.0,6.0,26.85000000000003
554,554.0,2.0,8.149999999999993
555,555.0,1.0,3.2499999999999956
556,556.0,3.0,12.674999999999988
557,557.0,1.0,3.7249999999999996
558,558.0,0.0,-1.0
559,559.0,4.0,17.09999999999999
560,560.0,0.0,-1.5
561,561.0,1.0,3.2999999999999954
562,562.0,1.0,3.524999999999997
563,563.0,1.0,3.1749999999999936
564,564.0,4.0,17.649999999999988
565,565.0,0.0,-1.425
566,566.0,0.0,-1.275
567,567.0,7.0,32.475000000000044
568,568.0,2.0,8.674999999999999
569,569.0,2.0,7.824999999999987
570,570.0,4.0,17.575
571,571.0,3.0,12.624999999999986
572,572.0,1.0,3.6999999999999975
573,573.0,1.0,3.625
574,574.0,4.0,18.17499999999999
575,575.0,1.0,3.074999999999995
576,576.0,1.0,3.5
577,577.0,0.0,-1.175
578,578.0,11.0,50.6000000000001
579,579.0,6.0,26.575000000000003
580,580.0,1.0,3.4999999999999973
581,581.0,8.0,37.27500000000006
582,582.0,3.0,12.999999999999988
583,583.0,7.0,31.55000000000004
584,584.0,10.0,44.65000000000012
585,585.0,3.0,12.47499999999998
586,586.0,6.0,27.250000000000014
587,587.0,1.0,3.4249999999999945
588,588.0,0.0,-1.225
589,589.0,0.0,-1.025
590,590.0,3.0,12.799999999999986
591,591.0,5.0,22.025
592,592.0,1.0,2.8499999999999894
593,593.0,15.0,68.87500000000011
594,594.0,1.0,3.4999999999999973
595,595.0,2.0,8.374999999999996
596,596.0,0.0,-1.3
597,597.0,6.0,26.95000000000004
598,598.0,0.0,-1.6
599,599.0,3.0,12.924999999999986
600,600.0,7.0,31.750000000000036
601,601.0,9.0,41.500000000000085
602,602.0,0.0,-1.475
603,603.0,3.0,12.874999999999986
604,604.0,1.0,3.224999999999997
605,605.0,0.0,-1.0
606,606.0,3.0,12.849999999999985
607,607.0,2.0,8.149999999999995
608,608.0,0.0,-1.25
609,609.0,6.0,27.52500000000002
610,610.0,2.0,8.299999999999994
611,611.0,3.0,12.874999999999991
612,612.0,1.0,3.1749999999999963
613,613.0,1.0,3.4749999999999988
614,614.0,3.0,12.874999999999988
615,615.0,7.0,31.500000000000036
616,616.0,0.0,-1.375
617,617.0,6.0,27.37500000000002
618,618.0,0.0,-1.1
619,619.0,5.0,22.325000000000017
620,620.0,4.0,17.699999999999996
621,621.0,5.0,21.950000000000028
622,622.0,0.0,-1.3
623,623.0,2.0,7.974999999999985
624,624.0,1.0,3.7750000000000004
625,625.0,8.0,36.90000000000007
626,626.0,7.0,31.425000000000082
627,627.0,9.0,40.325000000000124
628,628.0,1.0,3.75
629,629.0,0.0,-1.025
630,630.0,8.0,35.425000000000054
631,631.0,5.0,22.575000000000006
632,632.0,1.0,3.875
633,633.0,3.0,12.999999999999988
634,634.0,2.0,7.774999999999984
635,635.0,1.0,3.1499999999999924
636,636.0,3.0,12.649999999999984
637,637.0,8.0,36.57500000000006
638,638.0,8.0,36.850000000000065
639,639.0,3.0,13.374999999999993
640,640.0,0.0,-1.325
641,641.0,3.0,11.899999999999977
642,642.0,5.0,22.450000000000024
643,643.0,0.0,-1.125
644,644.0,1.0,3.624999999999999
645,645.0,1.0,3.4999999999999964
646,646.0,1.0,3.474999999999995
647,647.0,3.0,12.94999999999999
648,648.0,0.0,-1.1
649,649.0,1.0,3.3249999999999966
650,650.0,2.0,8.09999999999999
651,651.0,2.0,8.324999999999994
652,652.0,0.0,-1.2
653,653.0,2.0,7.849999999999987
654,654.0,2.0,8.024999999999988
655,655.0,6.0,26.500000000000036
656,656.0,10.0,43.225000000000186
657,657.0,1.0,3.4249999999999954
658,658.0,3.0,12.649999999999986
659,659.0,14.0,63.45000000000019
660,660.0,2.0,8.19999999999999
661,661.0,2.0,8.17499999999999
662,662.0,2.0,8.424999999999994
663,663.0,1.0,3.474999999999997
664,664.0,1.0,3.474999999999997
665,665.0,8.0,36.25000000000006
666,666.0,1.0,3.6999999999999984
667,667.0,1.0,3.199999999999993
668,668.0,0.0,-1.425
669,669.0,0.0,-1.075
670,670.0,3.0,12.474999999999987
671,671.0,3.0,12.824999999999987
672,672.0,7.0,32.37500000000002
673,673.0,3.0,12.774999999999988
674,674.0,2.0,8.174999999999992
675,675.0,2.0,7.849999999999989
676,676.0,0.0,-1.175
677,677.0,0.0,-1.05
678,678.0,1.0,3.5749999999999993
679,679.0,1.0,3.499999999999999
680,680.0,3.0,13.049999999999986
681,681.0,5.0,22.650000000000016
682,682.0,7.0,30.625000000000064
683,683.0,0.0,-1.225
684,684.0,5.0,22.425000000000015
685,685.0,1.0,3.524999999999996
